"study","source","scan_id","crosscut","manual_code","manual_rep","groove_left_manual","groove_right_manual"
"lapd","/media/Raven/LAPD/FAU 1/Bullet C/LAPD - 1 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet C-Land 3",100,"yg",1,321.490929173485,2025.84552474606
"lapd","/media/Raven/LAPD/FAU 1/Bullet C/LAPD - 1 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet C-Land 4",100,"yg",1,314.953167433388,2091.5362605823
"lapd","/media/Raven/LAPD/FAU 1/Bullet C/LAPD - 1 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet C-Land 5",175,"yg",1,295.342644308253,2070.86552903764
"lapd","/media/Raven/LAPD/FAU 1/Bullet C/LAPD - 1 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet C-Land 6",125,"yg",1,304.73005484115,2104.90878197845
"lapd","/media/Raven/LAPD/FAU 1/Bullet D/LAPD - 1 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet D-Land 1",75,"yg",1,342.737982725617,2096.29552378894
"lapd","/media/Raven/LAPD/FAU 1/Bullet D/LAPD - 1 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet D-Land 2",75,"yg",1,322.735305813702,2133.10914423107
"lapd","/media/Raven/LAPD/FAU 1/Bullet D/LAPD - 1 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet D-Land 3",175,"yg",1,311.790435055111,2097.781875
"lapd","/media/Raven/LAPD/FAU 1/Bullet D/LAPD - 1 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet D-Land 4",125,"yg",1,305.416985118405,1957.91731459755
"lapd","/media/Raven/LAPD/FAU 1/Bullet D/LAPD - 1 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet D-Land 5",125,"yg",1,300.990612129118,2088.30131942944
"lapd","/media/Raven/LAPD/FAU 1/Bullet D/LAPD - 1 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 1-Bullet D-Land 6",100,"yg",1,308.232543842045,2141.58955799037
"lapd","/media/Raven/LAPD/FAU 2/Bullet A/LAPD - 2 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet A-Land 1",75,"yg",1,316.022050464664,2000.68203533607
"lapd","/media/Raven/LAPD/FAU 2/Bullet A/LAPD - 2 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet A-Land 2",100,"yg",1,335.171329587206,1994.26478020316
"lapd","/media/Raven/LAPD/FAU 2/Bullet A/LAPD - 2 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet A-Land 3",50,"yg",1,416.011123807466,1958.03389811356
"lapd","/media/Raven/LAPD/FAU 2/Bullet A/LAPD - 2 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet A-Land 4",100,"yg",1,415.19162192411,2080.39046582173
"lapd","/media/Raven/LAPD/FAU 2/Bullet A/LAPD - 2 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet A-Land 5",150,"yg",1,314.277196918707,1912.82842918892
"lapd","/media/Raven/LAPD/FAU 2/Bullet A/LAPD - 2 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet A-Land 6",150,"yg",1,324.84776096823,2073.55840652691
"lapd","/media/Raven/LAPD/FAU 2/Bullet B/LAPD - 2 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet B-Land 1",175,"yg",1,205.959811247646,1797.53173786625
"lapd","/media/Raven/LAPD/FAU 2/Bullet B/LAPD - 2 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet B-Land 2",125,"yg",1,377.161737673284,2029.26868665288
"lapd","/media/Raven/LAPD/FAU 2/Bullet B/LAPD - 2 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet B-Land 3",75,"yg",1,408.82223149063,2074.0834405894
"lapd","/media/Raven/LAPD/FAU 2/Bullet B/LAPD - 2 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet B-Land 4",50,"yg",1,376.204573126679,2024.70233597827
"lapd","/media/Raven/LAPD/FAU 2/Bullet B/LAPD - 2 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet B-Land 5",50,"yg",1,260.632125335762,1736.40866405261
"lapd","/media/Raven/LAPD/FAU 2/Bullet B/LAPD - 2 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet B-Land 6",75,"yg",1,215.359543672235,1937.13801698107
"lapd","/media/Raven/LAPD/FAU 2/Bullet C/LAPD - 2 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet C-Land 1",75,"yg",1,285.514500370496,1951.10512565995
"lapd","/media/Raven/LAPD/FAU 2/Bullet C/LAPD - 2 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet C-Land 2",50,"yg",1,324.270910239588,1875.04080378369
"lapd","/media/Raven/LAPD/FAU 2/Bullet C/LAPD - 2 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet C-Land 3",75,"yg",1,323.358398237056,1991.32449804718
"lapd","/media/Raven/LAPD/FAU 2/Bullet C/LAPD - 2 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet C-Land 4",50,"yg",1,395.479429003674,1973.62444763654
"lapd","/media/Raven/LAPD/FAU 2/Bullet C/LAPD - 2 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet C-Land 5",75,"yg",1,394.010747136374,2064.24678035753
"lapd","/media/Raven/LAPD/FAU 2/Bullet C/LAPD - 2 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet C-Land 6",50,"yg",1,306.489024545371,1831.50528823057
"lapd","/media/Raven/LAPD/FAU 2/Bullet D/LAPD - 2 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet D-Land 1",100,"yg",1,226.850277717744,1769.66940766927
"lapd","/media/Raven/LAPD/FAU 2/Bullet D/LAPD - 2 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet D-Land 2",125,"yg",1,279.014206142518,1961.98233504431
"lapd","/media/Raven/LAPD/FAU 2/Bullet D/LAPD - 2 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet D-Land 3",75,"yg",1,368.295,1862.60299669641
"lapd","/media/Raven/LAPD/FAU 2/Bullet D/LAPD - 2 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet D-Land 4",50,"yg",1,325.968707601346,1792.78064843002
"lapd","/media/Raven/LAPD/FAU 2/Bullet D/LAPD - 2 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet D-Land 5",50,"yg",1,328.911018015376,1929.67221715706
"lapd","/media/Raven/LAPD/FAU 2/Bullet D/LAPD - 2 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","FAU 2-Bullet D-Land 6",125,"yg",1,241.339101762944,1979.01750314922
"lapd","/media/Raven/LAPD/FAU 3/Bullet A/LAPD - 3 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet A-Land 1",75,"yg",1,305.7067970067,2068.77423169132
"lapd","/media/Raven/LAPD/FAU 3/Bullet A/LAPD - 3 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet A-Land 2",75,"yg",1,295.485581239001,1980.62369931922
"lapd","/media/Raven/LAPD/FAU 3/Bullet A/LAPD - 3 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet A-Land 3",125,"yg",1,307.731891691624,1998.02073574362
"lapd","/media/Raven/LAPD/FAU 3/Bullet A/LAPD - 3 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet A-Land 4",225,"yg",1,317.810490150977,2015.34089352095
"lapd","/media/Raven/LAPD/FAU 3/Bullet A/LAPD - 3 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet A-Land 5",125,"yg",1,351.8475,1967.65736622001
"lapd","/media/Raven/LAPD/FAU 3/Bullet A/LAPD - 3 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet A-Land 6",NA,"yg",1,NA,NA
"lapd","/media/Raven/LAPD/FAU 3/Bullet B/LAPD - 3 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet B-Land 1",200,"yg",1,382.457144061256,1994.420625
"lapd","/media/Raven/LAPD/FAU 3/Bullet B/LAPD - 3 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet B-Land 2",100,"yg",1,423.28125,1986.08508333076
"lapd","/media/Raven/LAPD/FAU 3/Bullet B/LAPD - 3 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet B-Land 3",125,"yg",1,326.941468924635,1942.99013788632
"lapd","/media/Raven/LAPD/FAU 3/Bullet B/LAPD - 3 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet B-Land 4",175,"yg",1,304.939927274692,2001.89065409553
"lapd","/media/Raven/LAPD/FAU 3/Bullet B/LAPD - 3 - Bullet B - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet B-Land 5",175,"yg",1,302.809733574671,2047.42346515021
"lapd","/media/Raven/LAPD/FAU 3/Bullet B/LAPD - 3 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet B-Land 6",100,"yg",1,350.780608385563,1927.42125
"lapd","/media/Raven/LAPD/FAU 3/Bullet C/LAPD - 3 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet C-Land 1",200,"yg",1,296.765043656797,1943.65730235574
"lapd","/media/Raven/LAPD/FAU 3/Bullet C/LAPD - 3 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet C-Land 2",75,"yg",1,331.464121939548,1946.81398082683
"lapd","/media/Raven/LAPD/FAU 3/Bullet C/LAPD - 3 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet C-Land 3",100,"yg",1,434.89125,2022.41024506777
"lapd","/media/Raven/LAPD/FAU 3/Bullet C/LAPD - 3 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet C-Land 4",325,"yg",1,305.731306369447,2095.524375
"lapd","/media/Raven/LAPD/FAU 3/Bullet C/LAPD - 3 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet C-Land 5",325,"yg",1,344.382114390688,2047.955625
"lapd","/media/Raven/LAPD/FAU 3/Bullet C/LAPD - 3 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet C-Land 6",125,"yg",1,318.284678363025,1977.2509999151
"lapd","/media/Raven/LAPD/FAU 3/Bullet D/LAPD - 3 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet D-Land 1",275,"yg",1,184.858300395196,1929.62714541974
"lapd","/media/Raven/LAPD/FAU 3/Bullet D/LAPD - 3 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet D-Land 2",450,"yg",1,241.016398638427,1988.938125
"lapd","/media/Raven/LAPD/FAU 3/Bullet D/LAPD - 3 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet D-Land 3",225,"yg",1,338.544375,2004.095625
"lapd","/media/Raven/LAPD/FAU 3/Bullet D/LAPD - 3 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet D-Land 4",150,"yg",1,343.320253095187,1983.45308345426
"lapd","/media/Raven/LAPD/FAU 3/Bullet D/LAPD - 3 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet D-Land 5",150,"yg",1,305.778678193214,2023.84722158758
"lapd","/media/Raven/LAPD/FAU 3/Bullet D/LAPD - 3 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 3-Bullet D-Land 6",550,"yg",1,265.108889136744,2020.70209432987
"lapd","/media/Raven/LAPD/FAU 4/Bullet A/LAPD - 4 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet A-Land 1",150,"yg",1,314.443821752756,2024.73750340393
"lapd","/media/Raven/LAPD/FAU 4/Bullet A/LAPD - 4 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet A-Land 2",250,"yg",1,306.013563817963,2032.05925608231
"lapd","/media/Raven/LAPD/FAU 4/Bullet A/LAPD - 4 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet A-Land 3",125,"yg",1,256.788579317052,1908.91551714317
"lapd","/media/Raven/LAPD/FAU 4/Bullet A/LAPD - 4 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet A-Land 4",375,"yg",1,344.048792035877,2023.42612454846
"lapd","/media/Raven/LAPD/FAU 4/Bullet A/LAPD - 4 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet A-Land 5",425,"yg",1,323.79,1998.85523697861
"lapd","/media/Raven/LAPD/FAU 4/Bullet A/LAPD - 4 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet A-Land 6",150,"yg",1,350.642762511964,2000.77801167063
"lapd","/media/Raven/LAPD/FAU 4/Bullet B/LAPD - 4 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet B-Land 1",400,"yg",1,325.18706354781,2020.704375
"lapd","/media/Raven/LAPD/FAU 4/Bullet B/LAPD - 4 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet B-Land 2",250,"yg",1,325.063411497731,1991.195625
"lapd","/media/Raven/LAPD/FAU 4/Bullet B/LAPD - 4 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet B-Land 3",350,"yg",1,211.740386520115,1970.31375
"lapd","/media/Raven/LAPD/FAU 4/Bullet B/LAPD - 4 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet B-Land 4",225,"yg",1,255.526441230047,1904.3625
"lapd","/media/Raven/LAPD/FAU 4/Bullet B/LAPD - 4 - Bullet B - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet B-Land 5",550,"yg",1,331.53,2001.86136234524
"lapd","/media/Raven/LAPD/FAU 4/Bullet B/LAPD - 4 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet B-Land 6",450,"yg",1,328.133215404922,1986.32796748124
"lapd","/media/Raven/LAPD/FAU 4/Bullet C/LAPD - 4 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet C-Land 1",150,"yg",1,297.472454660533,1948.70625
"lapd","/media/Raven/LAPD/FAU 4/Bullet C/LAPD - 4 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet C-Land 2",200,"yg",1,328.735353144586,2027.52185563
"lapd","/media/Raven/LAPD/FAU 4/Bullet C/LAPD - 4 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet C-Land 3",NA,"yg",1,NA,NA
"lapd","/media/Raven/LAPD/FAU 4/Bullet C/LAPD - 4 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet C-Land 4",NA,"yg",1,NA,NA
"lapd","/media/Raven/LAPD/FAU 4/Bullet C/LAPD - 4 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet C-Land 5",NA,"yg",1,NA,NA
"lapd","/media/Raven/LAPD/FAU 4/Bullet C/LAPD - 4 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet C-Land 6",175,"yg",1,260.184817268209,1936.07449583964
"lapd","/media/Raven/LAPD/FAU 4/Bullet D/LAPD - 4 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet D-Land 1",450,"yg",1,312.385769119146,1999.580625
"lapd","/media/Raven/LAPD/FAU 4/Bullet D/LAPD - 4 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet D-Land 2",175,"yg",1,309.162951712001,2003.46715525333
"lapd","/media/Raven/LAPD/FAU 4/Bullet D/LAPD - 4 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet D-Land 3",125,"yg",1,287.715136458366,1857.358125
"lapd","/media/Raven/LAPD/FAU 4/Bullet D/LAPD - 4 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet D-Land 4",175,"yg",1,288.466724057551,1973.36657508722
"lapd","/media/Raven/LAPD/FAU 4/Bullet D/LAPD - 4 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet D-Land 5",125,"yg",1,310.01603684893,2021.56901583099
"lapd","/media/Raven/LAPD/FAU 4/Bullet D/LAPD - 4 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 4-Bullet D-Land 6",175,"yg",1,215.468725091852,1942.55303782148
"lapd","/media/Raven/LAPD/FAU 5/Bullet A/LAPD - 5 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 5-Bullet A-Land 1",200,"yg",1,365.289867354658,2067.62478987465
"lapd","/media/Raven/LAPD/FAU 5/Bullet A/LAPD - 5 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 5-Bullet A-Land 2",100,"yg",1,300.100710673377,2006.69485661027
"lapd","/media/Raven/LAPD/FAU 5/Bullet A/LAPD - 5 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 5-Bullet A-Land 3",75,"yg",1,322.085904782488,2006.57478512767
"lapd","/media/Raven/LAPD/FAU 5/Bullet A/LAPD - 5 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 5-Bullet A-Land 4",125,"yg",1,295.018706505295,1949.68742605514
"lapd","/media/Raven/LAPD/FAU 5/Bullet A/LAPD - 5 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","FAU 5-Bullet A-Land 5",75,"yg",1,327.038642100713,1927.11542313749
