"study","source","scan_id","crosscut","manual_code","manual_rep","groove_left_manual","groove_right_manual"
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 14/Scan 1/HTX - Persistence - Barrel F - Bullet 14 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B14-L6",100,"hh",1,463.789317232061,1871.29898427046
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 15/Scan 1/HTX - Persistence - Barrel F - Bullet 15 - Land 1 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B15-L1",125,"hh",1,443.114999999988,1957.98521915061
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 15/Scan 1/HTX - Persistence - Barrel F - Bullet 15 - Land 2 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B15-L2",50,"hh",1,360.55499999999,1798.61361552024
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 15/Scan 1/HTX - Persistence - Barrel F - Bullet 15 - Land 3 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B15-L3",100,"hh",1,459.239999999987,1740.85499999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 15/Scan 1/HTX - Persistence - Barrel F - Bullet 15 - Land 4 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B15-L4",50,"hh",1,393.449999999989,1848.70843983906
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 15/Scan 1/HTX - Persistence - Barrel F - Bullet 15 - Land 5 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B15-L5",50,"hh",1,412.799999999988,1822.17959943687
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 15/Scan 1/HTX - Persistence - Barrel F - Bullet 15 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B15-L6",75,"hh",1,441.268602585605,1869.50983366612
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 16/Scan 1/HTX - Persistence - Barrel F - Bullet 16 - Land 1 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B16-L1",50,"hh",1,493.089595964818,1693.12499999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 16/Scan 1/HTX - Persistence - Barrel F - Bullet 16 - Land 2 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B16-L2",50,"hh",1,480.524999999987,1956.21732878058
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 16/Scan 1/HTX - Persistence - Barrel F - Bullet 16 - Land 3 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B16-L3",100,"hh",1,461.174999999987,1883.7730198407
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 16/Scan 1/HTX - Persistence - Barrel F - Bullet 16 - Land 4 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B16-L4",75,"hh",1,518.579999999986,1991.87756608164
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 16/Scan 1/HTX - Persistence - Barrel F - Bullet 16 - Land 5 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B16-L5",50,"hh",1,504.095161725201,1908.07125155321
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 16/Scan 1/HTX - Persistence - Barrel F - Bullet 16 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B16-L6",75,"hh",1,465.044999999987,1899.16375608428
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 17/Scan 1/HTX - Persistence - Barrel F - Bullet 17 - Land 1 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B17-L1",75,"hh",1,426.879943104711,1844.3451433631
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 17/Scan 1/HTX - Persistence - Barrel F - Bullet 17 - Land 2 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B17-L2",150,"hh",1,550.083888046466,1985.30999999994
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 17/Scan 1/HTX - Persistence - Barrel F - Bullet 17 - Land 3 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B17-L3",100,"hh",1,464.399999999987,1940.48199723238
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 17/Scan 1/HTX - Persistence - Barrel F - Bullet 17 - Land 4 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B17-L4",50,"hh",1,525.152660161477,1937.57999999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 17/Scan 1/HTX - Persistence - Barrel F - Bullet 17 - Land 5 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B17-L5",50,"hh",1,485.185690558382,1829.21999999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 17/Scan 1/HTX - Persistence - Barrel F - Bullet 17 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B17-L6",100,"hh",1,414.340339071742,1865.33999999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 18/Scan 1/HTX - Persistence - Barrel F - Bullet 18 - Land 1 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B18-L1",75,"hh",1,465.481818723195,1891.79719341412
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 18/Scan 1/HTX - Persistence - Barrel F - Bullet 18 - Land 2 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B18-L2",50,"hh",1,506.969999999986,1969.18036510367
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 18/Scan 1/HTX - Persistence - Barrel F - Bullet 18 - Land 3 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B18-L3",50,"hh",1,479.513794346784,1760.20499999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 18/Scan 1/HTX - Persistence - Barrel F - Bullet 18 - Land 4 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B18-L4",75,"hh",1,456.352317063985,1893.07499999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 18/Scan 1/HTX - Persistence - Barrel F - Bullet 18 - Land 5 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B18-L5",150,"hh",1,463.391962316373,1916.93999999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 18/Scan 1/HTX - Persistence - Barrel F - Bullet 18 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B18-L6",50,"hh",1,507.614999999986,1962.09304193435
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 19/Scan 1/HTX - Persistence - Barrel F - Bullet 19 - Land 1 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B19-L1",75,"hh",1,436.956635800796,1888.98418163998
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 19/Scan 1/HTX - Persistence - Barrel F - Bullet 19 - Land 2 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B19-L2",50,"hh",1,401.834999999989,1863.09571318442
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 19/Scan 1/HTX - Persistence - Barrel F - Bullet 19 - Land 3 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B19-L3",75,"hh",1,468.588223400707,1910.9134459624
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 19/Scan 1/HTX - Persistence - Barrel F - Bullet 19 - Land 4 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B19-L4",175,"hh",1,516.018659274401,1881.14406590569
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 19/Scan 1/HTX - Persistence - Barrel F - Bullet 19 - Land 5 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B19-L5",50,"hh",1,515.569893814355,1925.32499999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 19/Scan 1/HTX - Persistence - Barrel F - Bullet 19 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B19-L6",75,"hh",1,444.688249650847,1874.4073502996
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 20/Scan 1/HTX - Persistence - Barrel F - Bullet 20 - Land 1 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B20-L1",100,"hh",1,523.094999999985,1961.6464179801
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 20/Scan 1/HTX - Persistence - Barrel F - Bullet 20 - Land 2 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B20-L2",125,"hh",1,500.992892419005,1884.68999999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 20/Scan 1/HTX - Persistence - Barrel F - Bullet 20 - Land 3 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B20-L3",75,"hh",1,574.163296200561,1908.57969317088
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 20/Scan 1/HTX - Persistence - Barrel F - Bullet 20 - Land 4 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B20-L4",125,"hh",1,383.774999999989,1800.83999999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 20/Scan 1/HTX - Persistence - Barrel F - Bullet 20 - Land 5 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B20-L5",100,"hh",1,437.954999999988,1759.55999999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 20/Scan 1/HTX - Persistence - Barrel F - Bullet 20 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B20-L6",100,"hh",1,347.65499999999,1803.74970286242
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 21/Scan 1/HTX - Persistence - Barrel F - Bullet 21 - Land 1 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B21-L1",75,"hh",1,582.448031302947,1960.98220290209
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 21/Scan 1/HTX - Persistence - Barrel F - Bullet 21 - Land 2 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B21-L2",50,"hh",1,424.874063976915,1569.92999999996
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 21/Scan 1/HTX - Persistence - Barrel F - Bullet 21 - Land 3 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B21-L3",100,"hh",1,473.429999999987,1898.85961362435
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 21/Scan 1/HTX - Persistence - Barrel F - Bullet 21 - Land 4 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B21-L4",50,"hh",1,523.739999999985,1876.29206050931
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 21/Scan 1/HTX - Persistence - Barrel F - Bullet 21 - Land 5 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B21-L5",50,"hh",1,393.449999999989,1814.84406354976
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 21/Scan 1/HTX - Persistence - Barrel F - Bullet 21 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B21-L6",125,"hh",1,464.794592714472,1871.12829434684
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 22/Scan 1/HTX - Persistence - Barrel F - Bullet 22 - Land 1 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B22-L1",50,"hh",1,590.210217991555,1999.61246703607
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 22/Scan 1/HTX - Persistence - Barrel F - Bullet 22 - Land 2 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B22-L2",75,"hh",1,449.420337761774,1869.25370023879
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 22/Scan 1/HTX - Persistence - Barrel F - Bullet 22 - Land 3 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B22-L3",125,"hh",1,283.799999999992,1669.90499999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 22/Scan 1/HTX - Persistence - Barrel F - Bullet 22 - Land 4 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B22-L4",75,"hh",1,383.129999999989,1802.93255154812
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 22/Scan 1/HTX - Persistence - Barrel F - Bullet 22 - Land 5 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B22-L5",50,"hh",1,303.794999999992,1636.16414322466
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 22/Scan 1/HTX - Persistence - Barrel F - Bullet 22 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B22-L6",50,"hh",1,502.192927632874,1872.44827031076
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 23/Scan 1/HTX - Persistence - Barrel F - Bullet 23 - Land 1 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B23-L1",75,"hh",1,474.719999999987,1834.8410442115
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 23/Scan 1/HTX - Persistence - Barrel F - Bullet 23 - Land 2 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B23-L2",100,"hh",1,552.836577220961,1982.0971406341
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 23/Scan 1/HTX - Persistence - Barrel F - Bullet 23 - Land 3 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B23-L3",125,"hh",1,309.599999999991,1781.22472264377
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 23/Scan 1/HTX - Persistence - Barrel F - Bullet 23 - Land 4 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B23-L4",150,"hh",1,518.089178082695,1925.96999999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 23/Scan 1/HTX - Persistence - Barrel F - Bullet 23 - Land 5 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B23-L5",100,"hh",1,316.811229713293,1740.59775126055
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 23/Scan 1/HTX - Persistence - Barrel F - Bullet 23 - Land 6 - Scan 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","HouPers-BrF-B23-L6",100,"hh",1,493.941220681619,1719.56999999995
"HouPers","/media/Sunny/CSAFE/Houston Persistence//Barrel F/Bullet 24/Scan 1/HTX - Persistence - Barrel F - Bullet 24 - Land 1 - Scan 1 - Sneox2 - 20x - auto light left image +20 perc. & x10 - Threshold 2 - Resolution 4 - Marco Yepez.x3p","HouPers-BrF-B24-L1",50,"hh",1,462.765851606961,1826.37443329425
